_id,text,user.screen_name,coordinates.coordinates,created_at,user.location,source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec5e),"""@bazaboom Hi Barry, we're looking forward to having you with us!""",MAS,,Mon Oct 20 10:38:24 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec5f),"""@extrasunday Hi Eileen, beautiful shot! Thank you for sharing and we're glad to be able to serve you.""",MAS,,Mon Oct 20 10:37:58 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec60),"""@iansalang Hi Ian, sorry to hear this. Do email us your full flight details at socialmedia.team@malaysiaairlines.com for our investigation.""",MAS,,Mon Oct 20 10:37:25 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec61),"""@Frenchydiary Hi Marion, have you made a report to Lost &amp; Found? If yes, you may use the report no to trace status at http://t.co/aslClql4uB""",MAS,,Mon Oct 20 10:36:27 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec62),"""@taysinnyee Please include your full details. Kindly note that miles will be credited into member account if the travel is deemed qualified.""",MAS,,Mon Oct 20 10:34:48 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec63),"""@taysinnyee Do email MAS tix no. / your boarding passes for partner flights (no more than 6 months from now) to enrich@malaysiaairlines.com.""",MAS,,Mon Oct 20 10:33:58 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec64),"""@DowntoExplore Hi Ryan, thank you sharing such a great shot and thank you for flying with us! We hope to see you again soon.""",MAS,,Mon Oct 20 10:29:07 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec65),"""@photo_journ Hi, we've forwarded your case to our Cust. Care team for investigation. Do bear with us while we properly formulate a finding.""",MAS,,Mon Oct 20 10:17:29 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec66),"""@keisukeshinobi Hi Haikal, we're glad you enjoyed your satay!""",MAS,,Mon Oct 20 10:02:01 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec67),"""@lachie85 Hi Lachie, sorry to hear this. Do email us at socialmedia.team@malaysiaairlines.com with full booking details for us to check. TQ.""",MAS,,Mon Oct 20 09:49:51 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec68),"""@nita_fin Hi Nita, please be advised that you may check-in online via http://t.co/S324GDc650 or with MHmobile. Thank you.""",MAS,,Mon Oct 20 09:46:41 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec69),"""@apotekadam Hi Adam, we've forwarded your email to Cust. Care for further investigation. We appreciate your patience in the time being. TQ.""",MAS,,Mon Oct 20 09:45:12 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec6a),"""@petitejuliet Hi Juliet, our KL CAT check-in counter operates from 7.00am�ۡ����10.00pm. Thank you.""",MAS,,Mon Oct 20 09:43:11 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec6b),"""@saktiwardono Hi, many apologies. Do email us your full flight details to socialmedia.team@malaysiaairlines.com for our investigation. TQ.""",MAS,,Mon Oct 20 09:42:35 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec6c),"""@mdaizal Hi, kindly email your complaint to socialmedia.team@malaysiaairlines.com with your full flight details &amp; we will look into this. TQ""",MAS,,Mon Oct 20 09:40:34 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec6d),"""@photo_journ @TakenakaLaura Please note our disclaimer, stated in the Flight Selection page as shown. http://t.co/gzgOngMMP7""",MAS,,Mon Oct 20 09:30:30 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec6e),"""@Kranster You may have called during our peak period. We do recommend contacting our local offices instead at http://t.co/823LpNgxJr""",MAS,,Mon Oct 20 08:41:09 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec6f),"""@NillyNL We're glad to hear this! Thank you for flying with us.""",MAS,,Mon Oct 20 08:35:09 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec70),"""@ManjaKid Hi YS, sorry to hear this. Please email us at socialmedia.team@malaysiaairlines.com for us to look into this. Thank you!""",MAS,,Mon Oct 20 08:21:50 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec71),"""@BryanAbdullah Hi, we're sorry you did not enjoy your flight. Do email us at socialmedia.team@malaysiaairlines.com for us to look into this!""",MAS,,Mon Oct 20 08:19:53 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec72),"""@Kranster Hi Corina - what seems to be the issue?""",MAS,,Mon Oct 20 08:18:32 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec73),"""@photo_journ Hi John - what seems to be the issue?""",MAS,,Mon Oct 20 08:15:32 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec74),"""@Aizah2aizah Hi Aizah - when is your flight? Please note that web check-in opens exactly 48 hours before your flight.""",MAS,,Mon Oct 20 03:30:57 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec75),"""@mustafaamru Hi Mustafa - our apologies for the inconvenience. Do write to us at socialmedia.team@malaysiaairlines.com for us to investigate""",MAS,,Mon Oct 20 01:58:29 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec76),"""@azuan1880 Hi Azuan - yes you may check-in for both flights provided that we're able to procure secure storage for your bags in SIN.""",MAS,,Mon Oct 20 01:38:06 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec77),""".@spence120 Thank you, we're flattered. :) Photo credit:@uzairafiq. http://t.co/1wTnmrpnvb""",MAS,,Sat Oct 18 00:54:08 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec78),"""[MY]Grab your gears &amp; head to Gurney Paragon. The Canon PhotoMarathon's happening! #keepflying http://t.co/1X8mbqisI2 http://t.co/B7ZOXQ3G2v""",MAS,,Sat Oct 18 00:42:22 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec79),"""@mogsey69 Can you DM us your email address for us to confirm that your email have been received?""",MAS,,Fri Oct 17 11:40:23 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec7a),"""@martiontwit Hi, our apologies. Due to an unforeseen issue with the operating aircraft, the flight was delayed to rectify the situation. TQ""",MAS,,Fri Oct 17 07:01:27 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec7b),"""@ImranAjmain Hi Imran Ajmain, thank you for your feedback. We'll highlight this issue to our Tech team. Thank you for your words of support.""",MAS,,Fri Oct 17 04:38:02 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec7c),"""@NillyNL Hi there, your words of support mean a lot to us. Thank you very much for your thoughtful gesture.""",MAS,,Fri Oct 17 04:35:45 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec7d),"""@SyahirHzd TQ for your interest to join Malaysia Airlines! Do check out http://t.co/ogMtziGsaw for any opportunities in MAS. Good luck!""",MAS,,Fri Oct 17 04:35:18 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e49b86a0426dfdec7e),"""@ravipahuja Hi, kindly screenshot the error and email to socialmedia.team@malaysiaairlines.com, we'll check it with the technical team.""",MAS,,Fri Oct 17 04:33:29 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e59b86a0426dfdec7f),"""@DannyKearns Hi Ronan, our apologies. Kindly email your feedback to socialmedia.team@malaysiaairlines.com, we'll assist you from there. TQ""",MAS,,Fri Oct 17 04:30:51 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e59b86a0426dfdec80),"""@martiontwit Hi there, our apologies. Kindly email your feedback to socialmedia.team@malaysiaairlines.com, we'll assist you from there. TQ""",MAS,,Fri Oct 17 04:30:00 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e59b86a0426dfdec81),"""@ZaanseMartin Hi, the online check-in is only available 48 hrs to 90 mins before departure. Please re-try again. Thank you.""",MAS,,Fri Oct 17 04:28:33 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e59b86a0426dfdec82),"""@IamVal1 Hi there, our apologies. Kindly email your feedback to socialmedia.team@malaysiaairlines.com, we will assist you from there. TQ""",MAS,,Fri Oct 17 03:09:36 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e59b86a0426dfdec83),"""@louiseinkl Hi Louise, thank you.""",MAS,,Fri Oct 17 03:06:40 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e59b86a0426dfdec84),"""New places don't only give us food or culture. It also gives us a new horizon. #keepflying  http://t.co/9Tl2bRTQ7j http://t.co/5pwSxhYSyx""",MAS,,Fri Oct 17 03:00:02 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e59b86a0426dfdec85),"""@mogsey69 Hi, kindly forward your email to us at socialmedia.team@malaysiaairlines.com; we will assist you from there. Thank you.""",MAS,,Thu Oct 16 09:18:25 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e59b86a0426dfdec86),"""@aminnmaliki Hi Amin, kindly email your flight details to socialmedia.team@malaysiaairlines.com and we'll check it for you. Thank you.""",MAS,,Thu Oct 16 09:15:44 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e59b86a0426dfdec87),"""@JoshuaDennis28 Joshua - Regretfully your ticket is non-refundable in case of cancellation.""",MAS,,Thu Oct 16 08:35:04 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e59b86a0426dfdec88),"""@JoshuaDennis28 Hi, our apologies. Kindly send details of the issue to socialmedia.team@malaysiaairlines.com for us to investigate further.""",MAS,,Thu Oct 16 07:16:13 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e59b86a0426dfdec89),"""@singhvee Hi Kamlesh - visa is not required if you do not intend to enter Malaysia during your transit.""",MAS,,Thu Oct 16 06:31:05 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e59b86a0426dfdec8a),"""@iamsmallhall Hi Kathy, kindly email your details to socialmedia.team@malaysiaairlines.com, we'll check it for you. Thank you.""",MAS,,Thu Oct 16 03:02:15 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e59b86a0426dfdec8b),"""@SyahirHzd Hi Sean, ada apa-apa yang boleh kami bantu?""",MAS,,Thu Oct 16 03:01:03 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e59b86a0426dfdec8c),"""@MeizarUsteavie Hi, kindly email your flight and Enrich membership details to socialmedia.team@malaysiaairlines.com, we'll check it for you.""",MAS,,Thu Oct 16 03:00:06 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e59b86a0426dfdec8d),"""@syaza_saupi Hi Syaza, we are glad that you had a pleasant flight with us. Hope to meet you again soon.""",MAS,,Thu Oct 16 02:58:50 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e59b86a0426dfdec8e),"""@ausexport Hi Herman, thank you for flying MAS. Hope you had a pleasant flight with us.""",MAS,,Thu Oct 16 02:57:57 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e59b86a0426dfdec8f),"""@amerafqar_CFC Hi Amer, thank you very much for your kind words.""",MAS,,Thu Oct 16 02:57:13 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c91e59b86a0426dfdec90),"""@hatimrahmat Hi Hatim, thank you for flying MAS. Have a nice day ahead.""",MAS,,Thu Oct 16 02:56:46 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
