_id,text,user.screen_name,coordinates.coordinates,created_at,user.location,source
ObjectID(544dc9fb0d0d4d699926c999),@SanilSolanki Apologies for the delay to your flight Sanil but glad to see you've now taken off. Hope you have a pleasant flight. ^David.,British_Airways,,Wed Oct 22 16:37:06 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c99a),@ASPbackpacker We're here 24/7 if you still have a query when you arrive home Adam. ^Lynn,British_Airways,,Wed Oct 22 16:34:12 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c99b),"@Seat24Charlie Hi Charlie, we try and accommodate as many different language speakers as possible hope you enjoy Singapore ^Al.",British_Airways,,Wed Oct 22 16:26:43 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c99c),@MashaerTravel We‰Ûªre following you now if you ever wish to DM us ^Al.,British_Airways,,Wed Oct 22 16:16:15 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c99d),"@JaredGreenstein Hi Jared, sorry about that. We're following you now. ^Lynn",British_Airways,,Wed Oct 22 16:11:53 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c99e),@christine_phd All items left on board are handed in locally Christine. Have you searched for your item here: http://t.co/WTBfQyGBlA ^Gareth,British_Airways,,Wed Oct 22 16:10:28 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c99f),@scott_tyzack It's an easy mistake to make Scott. ^Gareth,British_Airways,,Wed Oct 22 16:07:14 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9a0),@PandoraSkies We look forward to welcoming you to T5 next week. Enjoy your last supper in T1!  ^Lynn,British_Airways,,Wed Oct 22 16:07:09 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9a1),"@LadyLeeB Hi Lee-Ann, we're already following you, please check you're following us and you should then be able to send a DM. ^Lynn",British_Airways,,Wed Oct 22 16:03:39 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9a2),"@Nayani513 Hi Nayani, we'd need to check the rules of your ticket. Can you DM your reference, full name and address. Thanks. ^Gareth",British_Airways,,Wed Oct 22 16:03:16 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9a3),"@david_moon Hi David, would usually only be drinks and snacks ‰ÛÒ hope you have a great flight ^Al.",British_Airways,,Wed Oct 22 16:00:58 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9a4),We've teamed with @GMB to take 100 people to Orlando. Watch @seanfletcherITV surprise winners http://t.co/5NK1wEAZ1z http://t.co/zRANYqUNNM,British_Airways,,Wed Oct 22 16:00:30 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9a5),"@freip Great photo Friedrich, thanks for sharing. ^Lynn",British_Airways,,Wed Oct 22 15:56:19 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9a6),"@tallstorage Age is just a number Gavin, but our cabin crew are blessed to look so young. ^Gareth",British_Airways,,Wed Oct 22 15:44:52 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9a7),"@urzzii Hi, can you dm you booking ref, email address and a telephone number. We'll take a look for you and call you if we can help. ^Teresa",British_Airways,,Wed Oct 22 15:42:35 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9a8),"@CityAM Whilst the song choices could be questionable, the decision to fly with us shouldn't. ^Gareth",British_Airways,,Wed Oct 22 15:41:16 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9a9),@MrXC90 We're glad you like it Juan. Have a nice evening. ^Teresa,British_Airways,,Wed Oct 22 15:38:25 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9aa),@micheroni We're concerned to hear you've been unable to travel as planned. Can you tell us some more about your situation? ^Gareth,British_Airways,,Wed Oct 22 15:34:13 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9ab),@SanilSolanki We're sorry for the delay to your flight Sanil. We can see your estimated departure time is 16:45. ^Gareth,British_Airways,,Wed Oct 22 15:32:58 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9ac),"@Tommasodeb You're welcome Tommaso, Have a great time in New York. ^Lynn",British_Airways,,Wed Oct 22 15:29:11 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9ad),@henrycole Amazing! We hope your destination is equally as amazing. ^Teresa,British_Airways,,Wed Oct 22 15:29:10 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9ae),@glen_waters This is not good to hear Glen. Please let us know how we can help you. ^Teresa,British_Airways,,Wed Oct 22 15:27:06 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9af),@Gatwick_Airport We'd be more than happy to help you if we can.  Please feel free to DM your question. ^Teresa,British_Airways,,Wed Oct 22 15:23:19 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9b0),"@RachWalker12 That's a lot of flights Rachel, what a great way to celebrate by flying on a Dreamliner. Enjoy your flight! ^Lynn",British_Airways,,Wed Oct 22 15:22:23 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9b1),"@5ebs Hi there, BA2598 is due to depart on time at 18.41pm, no delays expected. ^Teresa",British_Airways,,Wed Oct 22 15:13:55 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9b2),@rinconess We hope you're off somewhere nice! ^Teresa,British_Airways,,Wed Oct 22 15:09:49 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9b3),@derekshanks We're sorry for the inconvenience Derek. We're working hard to improve our punctuality. ^Louise,British_Airways,,Wed Oct 22 15:09:19 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9b4),"@trvlagentkhi Sorry, we're not sure what you need. Can you please DM us some more information? Thanks. ^Lou",British_Airways,,Wed Oct 22 15:07:10 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9b5),@sarah_legweak We appreciate this is frustrating Sarah and we're grateful for your patience. We'll be in touch soon. ^Gareth,British_Airways,,Wed Oct 22 14:51:52 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9b6),@agilemanager Singapore is a great choice David. You'll have a fantastic time. We also hope you enjoy the upgrade to First today. ^Gareth,British_Airways,,Wed Oct 22 14:48:46 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9b7),"@Imagineers2 Hi we need clear data protection before we can update you. Can you DM your name, email address and postcode? Thanks. ^Louise",British_Airways,,Wed Oct 22 14:44:17 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9b8),"@sparkyno4 Hi, the latest check-in time is 45 minutes before departure but we'd advise to be there as early as possible. ^Louise",British_Airways,,Wed Oct 22 14:41:27 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9b9),"@BenMoorevCreate Hi Ben, when travelling with @MAS, only selected booking classes are eligible for Avios. ^Gareth",British_Airways,,Wed Oct 22 14:38:38 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9ba),"@JaredGreenstein Sorry Jared, can we help you with something? Please DM us with more details if you wish. ^Louise",British_Airways,,Wed Oct 22 14:35:49 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9bb),"@MrsProntoGara If travelling on a British passport, you'll need an ESTA. Take a look at this link: http://t.co/LjB09pjKKI ^Gareth",British_Airways,,Wed Oct 22 14:35:28 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9bc),"@IanCochrane7 Hi Ian, when departing London Heathrow, you must proceed through security 35 minutes prior to departure at the latest. ^Gareth",British_Airways,,Wed Oct 22 14:32:37 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9bd),"@Legmore Hi, if your allowance is one piece, then no, you can't have a separate ski or boot bag. You'd have to buy an extra bag. ^Louise",British_Airways,,Wed Oct 22 14:30:18 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9be),"@brendempsey Hi Brendan, there's a lot of costs involved in taking your dog to Accra. We want to make sure they travel in comfort. ^Gareth",British_Airways,,Wed Oct 22 14:29:09 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9bf),"@MerryGriffmas Hi Andrew, can you DM us your reference, email and phone number, so we can check?  ^Marie",British_Airways,,Wed Oct 22 14:28:08 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9c0),"@cptyler Hi Chris, how can we help you with the admin system?  ^Marie",British_Airways,,Wed Oct 22 14:25:39 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9c1),"@cymroglyn We recognise you're frustrated, but there's no harm in repeating DP a second time. The card will be with you soon. ^Gareth",British_Airways,,Wed Oct 22 14:23:44 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9c2),"@jfg__ Well done! Sadly no prize, just a warm fuzzy feeling and sense of achievement Johnny! ^ Sarah",British_Airways,,Wed Oct 22 14:20:26 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9c3),@CityAM Interesting article! Thanks for sharing. ^Teresa,British_Airways,,Wed Oct 22 14:18:06 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9c4),"@LadyLeeB Hi Lee-Ann, you'd need to send us documentation to confirm the changes. Can you DM us so we can give you an email address ^Teresa",British_Airways,,Wed Oct 22 14:15:52 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9c5),"Austinites know their music! Meet the key players from the city's music scene, via @Mashable http://t.co/2OV4es0VIU",British_Airways,,Wed Oct 22 14:10:10 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9c6),@MR_TUBBS We're delighted you've received superb service Pubudith. You can say thanks to Thomas here: http://t.co/Oh30mk0kYL ^Gareth,British_Airways,,Wed Oct 22 13:57:53 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9c7),"@rcumber1 Hi Rob, we're pleased you're now getting a suitable replacement. Please let us know if we can help with anything else. ^Gareth",British_Airways,,Wed Oct 22 13:54:46 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9c8),"@MisterAndyJ Hi Andy, your response has been received. We'll be in touch once this has been reviewed. Thanks for your patience. ^Gareth",British_Airways,,Wed Oct 22 13:50:36 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9c9),@grayhaze We're glad to hear you found our prices competitive Kevin.  We look forward to welcoming you on board! ^Sarah,British_Airways,,Wed Oct 22 13:36:39 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9ca),@MrsProntoGara That sounds amazing! We can't wait to welcome you on board and hope you enjoy a fantastic flight to New York with us. ^Sarah,British_Airways,,Wed Oct 22 13:34:41 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9cb),"@IanCochrane7 Hi Ian, we recommend 90mins.  The check in desk will close 45-60 mins before the flight departs.  ^Marie",British_Airways,,Wed Oct 22 13:26:18 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9cc),"@tibs94 Hi Toby, we have handling agents in Orly Airport.  Is there anything we can help you with?  We are following you now.  ^Marie",British_Airways,,Wed Oct 22 13:23:21 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9cd),"@olorire67 Hi BJ, I have arranged a call out from our sales team.  Hope they can help you.  ^Marie",British_Airways,,Wed Oct 22 13:20:11 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9ce),"@BenMoorevCreate Do you want us to check it for you? If so, please DM your Executive Club number, email address and booking reference. ^Lou",British_Airways,,Wed Oct 22 13:19:13 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9cf),@jrk1977 Sorry to hear about your disappointment with Terminal 1. Thanks for your feedback though. ^Louise,British_Airways,,Wed Oct 22 13:16:18 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9d0),"@DecortReginald Hi Reginald, I'm sorry to hear that.  Is there something we can help with?  We are following you now, if you want to DM us?",British_Airways,,Wed Oct 22 13:14:57 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9d1),@amit_official Thanks for letting us know Amit! We hope to see you on board a flight with us soon! ^Sophie,British_Airways,,Wed Oct 22 13:14:54 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9d2),@Legmore You can see the details here http://t.co/AMa9dA1pCE but the boots would count as one piece of luggage as would your suitcase. ^Lou,British_Airways,,Wed Oct 22 13:14:16 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fb0d0d4d699926c9d3),@leandiedurandt Hope you have a great flight Leandie! ^Sophie,British_Airways,,Wed Oct 22 13:12:57 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fc0d0d4d699926c9d4),"@aparnark30 Hi Aparna, many thanks for that.  Have a good day.  ^Marie",British_Airways,,Wed Oct 22 13:12:24 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fc0d0d4d699926c9d5),"@audreymreid1 Hi Audrey, we're sorry for the delay in replying to you. Unfortunately we have a backlog of cases at them moment. ^Louise",British_Airways,,Wed Oct 22 13:11:56 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fc0d0d4d699926c9d6),"@TCM_ShAnE Hi, you can claim for BA flights which you took up to 3 months before you joined the Executive Club. ^Louise",British_Airways,,Wed Oct 22 13:10:03 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fc0d0d4d699926c9d7),"@hartleywintney Hi Hartley, thank you for the suggestions, I will pass these on to the manager at the airport.  Have a good trip.  ^Marie",British_Airways,,Wed Oct 22 13:03:35 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fc0d0d4d699926c9d8),@jonny_walker99 Sounds like you're having a great time in the lounge Jonny! ^Sophie,British_Airways,,Wed Oct 22 13:03:32 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fc0d0d4d699926c9d9),"@JohnGordonSaker Hi, John, well done for getting them all.  You don't win anything, but you do get a congratulations from us.  ^Marie",British_Airways,,Wed Oct 22 12:55:26 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fc0d0d4d699926c9da),@MisterAndyJ also.  Please let us know if you still don't receive later this afternoon. ^Sarah 2/2,British_Airways,,Wed Oct 22 12:53:17 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc9fc0d0d4d699926c9db),"@IanCochrane7 Hi Ian, if you check in online, 24hrs before the flight, you can arrive at the airport 90mins before the departure.  ^Marie",British_Airways,,Wed Oct 22 12:52:55 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
